baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
ENSMUSG00000021700.10	12641.5893443167	14.3547847740651	0.769425739483462	17.3568209233949	1.75157561386196e-67	2.35406201945544e-65	Rab3c
ENSMUSG00000035835.14	19765.3499337405	5.3379008796162	0.250465940383635	17.319324427792	3.36282439073192e-67	4.49574222889376e-65	Plppr3
ENSMUSG00000011832.15	6057.74937489077	4.28453338167571	0.189773353019526	17.3076637442231	4.11787589731361e-67	5.47634375223367e-65	Evi5l
ENSMUSG00000061578.8	2022.4442591085	5.58965776008364	0.26541686291245	17.2922613496399	5.37996991539067e-67	7.11753207400201e-65	Ksr2
ENSMUSG00000029123.8	1738.55879168031	7.91402248192176	0.399946645107215	17.2873621181852	5.8571964425403e-67	7.70873817808115e-65	Stk32b
ENSMUSG00000029245.16	3018.44146383374	10.9459115034282	0.576128173701499	17.2633659616538	8.87815077091639e-67	1.16244282336107e-64	Epha5
ENSMUSG00000095139.2	4514.39620095514	12.0502825260558	0.640563773614538	17.2508702196846	1.10226593235329e-66	1.43582856142082e-64	Pou3f2
ENSMUSG00000026347.13	1512.40756674807	5.85733073499164	0.281677680779875	17.244286879753	1.23527528058203e-66	1.6008789490849e-64	Tmem163
ENSMUSG00000031543.18	643.743717911934	6.29567670444775	0.307259744755332	17.2351790133284	1.44605019960595e-66	1.86452391473049e-64	Ank1
ENSMUSG00000022044.14	9510.75971644686	6.14832714583319	0.299053991585937	17.2153767904273	2.03618225918137e-66	2.61217502855889e-64	Stmn4
ENSMUSG00000014837.15	10461.3190531417	3.80791313900255	0.163308944800158	17.1938722795534	2.95144614364982e-66	3.76732077863563e-64	RP23-127B8.5
ENSMUSG00000039485.8	12912.470946509	7.0531747592691	0.352357026666175	17.1790947850287	3.80807016070006e-66	4.83643950759711e-64	Tspyl4
ENSMUSG00000043557.15	2774.2119860628	4.82478266348968	0.222795495680249	17.1672351445512	4.67148070694282e-66	5.90349658890818e-64	Mdga1
ENSMUSG00000026360.9	2083.36177739696	7.68789039371987	0.389612080807743	17.1655108328637	4.81230434637553e-66	6.05135359912301e-64	Rgs2
ENSMUSG00000079157.4	1726.73748462403	10.3056224051149	0.542205340156845	17.162542889052	5.0646734961161e-66	6.33732864408104e-64	Fam155a
ENSMUSG00000057880.12	8102.49515270167	5.77311113533557	0.278474671055091	17.1401984864588	7.43962817240241e-66	9.26343113760754e-64	Abat
ENSMUSG00000038236.8	2159.94130378098	7.81765693842976	0.398288112406364	17.1174000078463	1.1008343824286e-65	1.36401434868629e-63	Hoxa7
ENSMUSG00000058153.15	4953.28912575429	8.26614258958778	0.424777476789465	17.1057623970706	1.34431135332008e-65	1.65761420804288e-63	Sez6l
ENSMUSG00000041986.16	2033.97471474045	7.1739826980395	0.361254474194537	17.0903978748088	1.74975937033965e-65	2.14713225922693e-63	Elmod1
ENSMUSG00000021359.16	3310.19007834434	6.38557916876382	0.315435786175895	17.0734564839789	2.33930755519877e-65	2.85676688507711e-63	Tfap2a
ENSMUSG00000041141.7	1550.27251001961	8.44299312703894	0.437829902840507	16.9997368355863	8.2489400198724e-65	1.00254222700851e-62	Pnmal1
ENSMUSG00000022054.11	5521.2457565233	7.34951975608079	0.374748112185466	16.9434336014436	2.15189663789506e-64	2.60287269043678e-62	Nefm
ENSMUSG00000053199.13	2991.52279564595	7.4402808757637	0.380237502530293	16.9375215040779	2.37940382987738e-64	2.86441880012869e-62	Arhgap20
ENSMUSG00000034958.11	6592.49460778775	6.22324594870688	0.308392945900576	16.9369825676584	2.40129858508988e-64	2.8771408188617e-62	Atcay
ENSMUSG00000022577.17	3742.96966689512	6.36151065567327	0.317898291101522	16.8654906482686	8.07289690502136e-64	9.62721381617125e-62	Ly6h
ENSMUSG00000097767.8	48726.5665349358	7.90037969435727	0.409438526820359	16.8532740383389	9.92638630017266e-64	1.17822494584433e-61	Miat
ENSMUSG00000043531.16	1674.91564275562	8.04709573407518	0.418749981818575	16.828886065787	1.49895663223246e-63	1.77093011234124e-61	Sorcs1
ENSMUSG00000040610.7	983.769838618732	7.37529408137652	0.38035776071957	16.7613093244518	4.68198810699305e-63	5.50588795859863e-61	Tlx3
ENSMUSG00000039860.19	2294.71550171231	6.14019062894083	0.30688734461806	16.7494382518058	5.71635075647922e-63	6.69129150070639e-61	Srrm3
ENSMUSG00000039728.15	2858.27981212423	10.5138299007609	0.568104470199983	16.7466203837684	5.99359518890588e-63	6.98363813731185e-61	Slc6a5
ENSMUSG00000054162.15	2589.14389085756	10.2166657355877	0.550644219688828	16.737968739227	6.93133851693052e-63	8.03940318121242e-61	Spock3
ENSMUSG00000028373.16	1181.63136537659	6.87793589037334	0.351348215756456	16.7296591437588	7.96930476381598e-63	9.20128683207681e-61	Astn2
ENSMUSG00000032297.11	794.425537430085	6.68087809812217	0.340217541619408	16.6977812815931	1.36029787850969e-62	1.56348083312329e-60	Celf6
ENSMUSG00000017412.15	823.44923396312	7.26983648676661	0.37599462004476	16.6753356365052	1.98095670751035e-62	2.26658924898516e-60	Cacnb4
ENSMUSG00000036902.11	5714.22336516656	4.86890084212507	0.232239363333724	16.6591088891573	2.59867423245876e-62	2.96004144299036e-60	Neto2
ENSMUSG00000056947.5	3096.56450060284	11.5390034911066	0.633179472799641	16.6445754226804	3.31307577091253e-62	3.75693918111381e-60	Mab21l1
ENSMUSG00000020052.9	2523.38162630718	9.20879499393188	0.493867035566222	16.6214677286984	4.87250006808437e-62	5.50072774352938e-60	Ascl1
ENSMUSG00000039270.9	6447.01261171655	5.31555221028988	0.259826588509366	16.6093556284919	5.96302842842508e-62	6.70207456240821e-60	Megf9
ENSMUSG00000038765.13	6760.34801285021	5.58093382265829	0.276115395123362	16.5906497919525	8.14345256629396e-62	9.1124157989618e-60	Lmx1b
ENSMUSG00000039578.17	2471.33969546204	7.27039619043913	0.378583962775816	16.5627623115991	1.29509235840358e-61	1.44283513139514e-59	Ccser1
ENSMUSG00000015599.9	3975.56621909595	5.12005218925985	0.248832073017961	16.5575608453114	1.41203366260617e-61	1.56624747003752e-59	Ttbk1
ENSMUSG00000031840.12	6618.12403033199	5.10852771177873	0.248210229444761	16.5526123599716	1.5330364097695e-61	1.69307208019804e-59	Rab3a
ENSMUSG00000036972.14	1392.21983485603	8.78367290339069	0.470628850866003	16.5388774807749	1.92577467790794e-61	2.11760184387617e-59	Zic4
ENSMUSG00000033618.7	2940.90013767154	4.47738853822618	0.210283464014895	16.5366713665125	1.99759703811014e-61	2.18711044676878e-59	Map3k13
ENSMUSG00000033569.17	2858.277809289	5.3163168235499	0.261724104745302	16.4918582021718	4.19836640741995e-61	4.55738056046471e-59	Adgrb3
ENSMUSG00000043313.6	1196.15005512031	9.12570045370397	0.492707878443816	16.4919231236335	4.19385732568078e-61	4.55738056046471e-59	Pcdhb19
ENSMUSG00000040037.13	2649.63168879436	9.75460073435323	0.531328767938884	16.4768054406575	5.38564332641434e-61	5.8213074950745e-59	Negr1
ENSMUSG00000053024.14	10034.9451399011	4.49327678577151	0.212140382536736	16.466816661682	6.35265017627466e-61	6.83744352235393e-59	Cntn2
ENSMUSG00000026494.12	4901.44568299366	8.46948629367561	0.453778155321205	16.4606563936256	7.03336016904573e-61	7.53815956345699e-59	Kif26b
ENSMUSG00000039546.9	2254.12092034987	9.30674846639664	0.504674427324574	16.4596183532285	7.15501465755018e-61	7.63632467716101e-59	Ajap1
ENSMUSG00000004035.12	1963.03766328663	4.30332624946094	0.200727760681476	16.4567483752425	7.50238673400336e-61	7.97356173349035e-59	Gstm7
ENSMUSG00000086296.2	1292.75014626725	6.58647329957338	0.339768012954461	16.4420224581945	9.56721561962248e-61	1.01257018314179e-58	RP23-441D9.4
ENSMUSG00000056895.4	3613.08331276451	4.67252213778696	0.223387989165085	16.4401056274917	9.8746680155092e-61	1.04077361934419e-58	Hist3h2ba
ENSMUSG00000048388.3	7639.66944037236	5.22117666570655	0.257121319575537	16.4170620805579	1.44390736250853e-60	1.51556574029253e-58	Fam171b
ENSMUSG00000025478.15	20479.5066855356	7.38978318560587	0.389418560363753	16.408522438266	1.66201175766326e-60	1.73731525334998e-58	Dpysl4
ENSMUSG00000042532.14	1005.88676183568	7.90273913337536	0.421422292406014	16.379625040635	2.67386404213883e-60	2.78355821862165e-58	Golga7b
ENSMUSG00000048988.8	362.772666615764	5.014359981163	0.245146473563415	16.3753527546647	2.86839575336086e-60	2.97388247065793e-58	Elfn1
ENSMUSG00000023328.14	673.915274014332	5.25856542738083	0.260166047392378	16.3686440642969	3.20270041855564e-60	3.30698346876959e-58	Ache
ENSMUSG00000052572.17	2029.94685993818	7.23814791904724	0.381822787416232	16.3378093834063	5.31276576431675e-60	5.46354506799229e-58	Dlg2
ENSMUSG00000056158.14	2586.72425006582	10.1550156438132	0.562144164311172	16.2858857656761	1.24316096555476e-59	1.27328756798614e-57	Car10
ENSMUSG00000051251.3	1382.86269448727	9.05916744176005	0.49499188816283	16.2814131594596	1.33744394469696e-59	1.36435396141556e-57	Nhlh1
ENSMUSG00000063626.6	760.33835255767	7.70882688966629	0.412181016115279	16.2764092167456	1.45139351273194e-59	1.47467386467616e-57	Unc5d
ENSMUSG00000031906.9	4385.02952964903	6.22916999224674	0.321465202989405	16.2666750354908	1.70149636067497e-59	1.72190075926314e-57	Smpd3
ENSMUSG00000024172.10	1631.47337331657	6.94412051555025	0.3660547220171	16.2383385817178	2.70141859089919e-59	2.72296562013613e-57	St6gal2
ENSMUSG00000063142.15	1952.81044524013	6.29618534743625	0.326210476917157	16.2354851306056	2.8300169561695e-59	2.84131465231863e-57	Kcnma1
ENSMUSG00000037771.11	1611.19720342382	7.5693584768524	0.404736843451777	16.2311847392641	3.03543679649782e-59	3.03555630188351e-57	Slc32a1
ENSMUSG00000022537.18	4676.48524477215	4.04327326973558	0.187625046891909	16.2199733998671	3.64352501099355e-59	3.62937956095087e-57	Tmem44
ENSMUSG00000046387.5	1622.93398134096	9.34401698259179	0.514484789739813	16.2181995444638	3.75027994458625e-59	3.72112737782951e-57	Pcdhb17
ENSMUSG00000000416.16	2335.22146715593	6.4401481223942	0.335652012889914	16.2077029586545	4.44888591268516e-59	4.39712650070489e-57	Cttnbp2
ENSMUSG00000034648.9	6765.54540643351	5.64640931718826	0.286770949253816	16.2025105028188	4.84097445908617e-59	4.76610822617239e-57	Lrrn1
ENSMUSG00000020037.15	1758.03332702832	8.89948970685347	0.488024329671688	16.1866719066399	6.26254294056423e-59	6.14188622522286e-57	Rfx4
ENSMUSG00000032698.15	1108.137935639	6.33765220602844	0.330606393399132	16.145036250356	1.2307618434697e-58	1.20240698407592e-56	Lmo2
ENSMUSG00000031517.8	13958.1924634157	8.30951045591712	0.453318935266597	16.1244322424308	1.71830944164507e-58	1.67229034970216e-56	Gpm6a
ENSMUSG00000063446.4	1769.02516609753	7.70073742126043	0.415575432131709	16.1239979632308	1.7304302309343e-58	1.67765871358634e-56	Plppr1
ENSMUSG00000059742.10	571.796131533505	7.79723005624539	0.422752543633135	16.0785077668132	3.60969432612434e-58	3.48630591550891e-56	Kcnh7
ENSMUSG00000038700.4	8540.19361385403	11.4138581293748	0.64892175886565	16.0479410454332	5.90920691698541e-58	5.6855971552404e-56	Hoxb5
ENSMUSG00000024500.18	1856.83017643126	9.69664989682573	0.542267715261123	16.0375579295514	6.98473907558446e-58	6.69507008524229e-56	Ppp2r2b
ENSMUSG00000018474.17	25427.9894557403	4.88640493367464	0.242665485121333	16.0154829259358	9.96301778216284e-58	9.51393288288415e-56	Chd3
ENSMUSG00000039114.16	921.688772739944	5.14447238381155	0.259238930233057	15.9870756297507	1.57241037544298e-57	1.49590996054783e-55	Nrn1
ENSMUSG00000007989.7	13412.843916473	4.9494346519016	0.247146342041843	15.9801460918768	1.7573358851663e-57	1.66560032907124e-55	Fzd3
ENSMUSG00000022456.16	25120.5779301996	5.51478808779617	0.282639798127595	15.973646024747	1.95043723840313e-57	1.84174930456052e-55	Sept3
ENSMUSG00000029546.12	2288.24335490958	9.11890870315803	0.508971472993637	15.9515987318597	2.77695979781982e-57	2.61250206757116e-55	Uncx
ENSMUSG00000038530.11	1158.83761123918	6.45324565305474	0.34207160316761	15.941825052291	3.24729697941265e-57	3.04371182930114e-55	Rgs4
ENSMUSG00000040711.7	5401.39247396385	3.57892292980561	0.161890897626529	15.9300057484085	3.92321051013884e-57	3.6637305208837e-55	Sh3pxd2b
ENSMUSG00000072214.7	1181.89232830783	5.62920758154193	0.290636488901111	15.9278265404487	4.06233730039042e-57	3.77975933213249e-55	Sept5
ENSMUSG00000024924.14	4307.546482195	4.06279581602247	0.192517304571188	15.9091974762712	5.47102889680845e-57	5.0718833944464e-55	Vldlr
ENSMUSG00000027799.12	13018.821904734	5.18848271176226	0.263288696948994	15.9083270960685	5.54761250166633e-57	5.12417836926642e-55	Nbea
ENSMUSG00000033597.8	4854.09848270867	3.86761199298088	0.180330366759931	15.9019916861726	6.13818192621353e-57	5.64912895317934e-55	Caskin1
ENSMUSG00000032537.15	1526.30359125905	6.4223902545558	0.34103202532492	15.8999444389118	6.3420975615025e-57	5.81572635955686e-55	Ephb1
ENSMUSG00000041272.11	2482.53138395123	6.63704637398039	0.355259464898698	15.8674065885557	1.06553573093975e-56	9.73585363366927e-55	Tox
ENSMUSG00000053192.9	18445.1088068095	5.11751314622759	0.259513866355076	15.8662548713057	1.08526460196867e-56	9.88057568265455e-55	Mllt11
ENSMUSG00000025422.9	6001.86667122288	6.65444595965934	0.357486246343381	15.8172405721813	2.36639052662639e-56	2.14673877738704e-54	Agap2
ENSMUSG00000016624.15	11432.2078104473	5.41390932021432	0.279107445792906	15.8143732342038	2.47662054587993e-56	2.23874158312798e-54	Phf21b
ENSMUSG00000022687.12	4360.25210494774	4.89072859784865	0.246400984389339	15.7902315507835	3.63244096281461e-56	3.27190187576078e-54	Boc
ENSMUSG00000056854.4	1245.85917817284	7.23399460574264	0.395116544490613	15.7776096512981	4.43674631965158e-56	3.98225417899187e-54	Pou3f4
ENSMUSG00000026787.3	3630.61808401536	8.57420676948693	0.480764409057961	15.7545080850063	6.39550668963534e-56	5.72015019096575e-54	Gad2
ENSMUSG00000048347.5	537.620112550496	7.14055174554768	0.391346581117222	15.6908276239888	1.74762097708205e-55	1.55759019083723e-53	Pcdhb18
ENSMUSG00000037887.11	10210.8107354654	5.59437081287004	0.292824785607469	15.6898289990683	1.7753317613846e-55	1.57675531716539e-53	Dusp8
ENSMUSG00000100252.6	14033.2292010917	14.9215033310629	0.887539235218962	15.6855075005539	1.90038182189853e-55	1.68193723547194e-53	Mir124-2hg
ENSMUSG00000020256.14	1854.74632361782	5.85697593036645	0.309652341020302	15.6852550003748	1.9079537944325e-55	1.68277549765208e-53	Aldh1l2
ENSMUSG00000045498.1	696.27434791642	8.16323578049315	0.457061709138288	15.672360290251	2.33735723861858e-55	2.05436717017822e-53	Pcdhb3
ENSMUSG00000054728.16	3196.10550514281	5.26868669640723	0.272524356848186	15.6635052579361	2.68672132692506e-55	2.35328994569736e-53	Phactr1
ENSMUSG00000043391.10	4481.92344604376	6.91864308744949	0.378322502368103	15.6444384100915	3.62553472421794e-55	3.16468067112921e-53	RP23-245B21.4
ENSMUSG00000025578.9	909.74864239051	4.26174614031729	0.208829166613033	15.619207763068	5.38708222263187e-55	4.68620806633809e-53	Cbx8
ENSMUSG00000046442.4	5741.15062901119	5.06328058036906	0.260676073154974	15.587470423315	8.85719404445348e-55	7.67855242058576e-53	Ppm1e
ENSMUSG00000041073.10	4485.96328081457	5.55491730813097	0.292478231524045	15.5735258805286	1.10163519709394e-54	9.517903279382e-53	Nacad
ENSMUSG00000042671.12	1763.45207970294	9.300183459529	0.533492939498246	15.5581880190118	1.40006681356898e-54	1.20552871632087e-52	Rgs8
ENSMUSG00000053550.13	5850.87165899612	4.28301509053662	0.211303415231806	15.5369712644496	1.94983101695329e-54	1.67323167775778e-52	Shisa7
ENSMUSG00000036766.12	17659.7425420624	4.44855207301171	0.222136903319744	15.5244447071807	2.37047184871762e-54	2.02735203465577e-52	Dner
ENSMUSG00000049100.15	2180.5353116833	9.77282159054593	0.565527614536169	15.5126316824355	2.84956094822575e-54	2.42891602838531e-52	Pcdh10
ENSMUSG00000074785.5	2245.97281974594	5.53412317556439	0.292711582557169	15.4900709290479	4.04843598473956e-54	3.43927499827323e-52	Plxnc1
ENSMUSG00000026728.9	22128.8556793617	4.10393081063728	0.200518770956692	15.4795024716547	4.77148638114747e-54	4.04001751891756e-52	Vim
ENSMUSG00000047747.10	1830.59160470073	6.18861971073253	0.33523799782989	15.4774212479499	4.92835552755685e-54	4.15897537393593e-52	Rnf150
ENSMUSG00000029673.17	16020.2377642674	4.71968797471353	0.240824277837614	15.4456519422086	8.07074295750026e-54	6.78824310806173e-52	Auts2
ENSMUSG00000032118.16	12974.7498823522	6.97783928288712	0.387298242667712	15.4347183238213	9.56169432377168e-54	8.01572929102721e-52	Fez1
ENSMUSG00000022523.10	1724.74311433744	10.6648785034101	0.626490967176341	15.4270037554903	1.07758035025396e-53	9.00382186736867e-52	Fgf12
ENSMUSG00000060988.12	1226.62923779337	7.1453974271866	0.398583793727755	15.4180815273791	1.23725511385372e-53	1.03041039826224e-51	Galnt13
ENSMUSG00000030351.5	558.592122891036	7.02111886546431	0.390722012698704	15.4102371245394	1.39698297841812e-53	1.15963283120257e-51	Tspan11
ENSMUSG00000022240.10	5008.32075848449	5.36463246386031	0.283360536477856	15.4031062974127	1.55992263717499e-53	1.29067084387237e-51	Ctnnd2
ENSMUSG00000074505.5	7051.28211168351	11.2590440512479	0.667595385714818	15.3671584177641	2.71832616842892e-53	2.24182477286569e-51	Fat3
ENSMUSG00000049092.11	2025.86387771141	4.53547449031762	0.230296720382275	15.3518230066368	3.4437140627373e-53	2.83086669603851e-51	Gpr137c
ENSMUSG00000019146.2	1602.76017251034	10.5628459587605	0.623092190128558	15.3474014122814	3.6866050031839e-53	3.02075657051208e-51	Cacng2
ENSMUSG00000024565.8	3346.60373462093	6.58608751756041	0.364161167965332	15.3396023765285	4.15733634511683e-53	3.39551448560491e-51	Sall3
ENSMUSG00000056812.13	2474.37283120866	5.84316527530157	0.316265033229991	15.3136286545455	6.20058950078298e-53	5.04811454837783e-51	St8sia3
ENSMUSG00000053166.14	1080.2054823335	6.85736483296837	0.383477003027986	15.2743574887616	1.13339603306067e-52	9.19788902101411e-51	Cdh22
ENSMUSG00000055022.14	2963.85972037584	6.22187403412678	0.343230928322992	15.213879645522	2.86074974977987e-52	2.31420077688403e-50	Cntn1
ENSMUSG00000054640.14	1356.10345027332	7.77040657359397	0.445142057242841	15.2095414563366	3.05676691327159e-52	2.46491861473053e-50	Slc8a1
ENSMUSG00000036006.19	1008.92993179093	5.7351078531408	0.311584689794194	15.1968566114991	3.71001269863605e-52	2.98221622019159e-50	Fam65b
ENSMUSG00000052727.6	74093.1575032801	4.84509950428254	0.253077559998713	15.1933640592319	3.91311180070084e-52	3.13555056307893e-50	Map1b
ENSMUSG00000075588.6	3260.22352157992	8.90260109280151	0.520444753719186	15.184322709237	4.49178770017393e-52	3.58792136390308e-50	Hoxb2
ENSMUSG00000073591.4	1076.67190028183	6.04653170797604	0.333514609337933	15.1313662630672	1.00585221359537e-51	8.00929532211156e-50	Pcdhb22
ENSMUSG00000031391.18	11489.7416145833	5.50554395924913	0.297830674376005	15.1278707899677	1.06072155595087e-51	8.41980882584628e-50	L1cam
ENSMUSG00000029121.16	53190.8444445996	5.18718094394318	0.276811288060649	15.1264819194287	1.08334134904108e-51	8.57257121713159e-50	Crmp1
ENSMUSG00000055675.6	1553.1230726535	7.30110518348849	0.417735903817475	15.0839444871889	2.06551379721564e-51	1.6293824833253e-49	Kbtbd11
ENSMUSG00000030519.14	5052.79228192256	6.25188891850782	0.348374678537383	15.0754037020066	2.35074609913323e-51	1.84864711034313e-49	Apba2
ENSMUSG00000024261.5	6842.65936950848	7.29617424721526	0.418544520563395	15.0430215613385	3.83632190895431e-51	3.00760533362186e-49	Syt4
