baseMean	log2FoldChange	lfcSE	pvalue	padj	symbol
ENSMUSG00000052302.6	1705.37606210044	7.65226195318739	0.380928736643808	1.16550084481176e-90	1.45286277480379e-88	Tbc1d30
ENSMUSG00000034958.11	6592.49460778775	6.19281383308798	0.309249538314814	1.47941745899848e-90	1.8355194924391e-88	Atcay
ENSMUSG00000018474.17	25427.9894557403	4.85739228441567	0.242738416923734	3.54289888685866e-90	4.37514901322495e-88	Chd3
ENSMUSG00000033318.7	1325.97382477792	-3.50075030227545	0.174929583649946	5.09486912573099e-90	6.26242355282292e-88	Gstt2
ENSMUSG00000026610.13	1819.62569607192	9.06246842655405	0.451806563209268	6.01280976852928e-90	7.35650572930201e-88	Esrrg
ENSMUSG00000037605.16	5788.13354476681	8.91845791419121	0.449069396109918	2.95051140487911e-89	3.59323340537974e-87	Adgrl3
ENSMUSG00000007989.7	13412.843916473	4.92746154743175	0.247605104371923	3.24713453055706e-89	3.9308639256403e-87	Fzd3
ENSMUSG00000036766.12	17659.7425420624	4.42195177422541	0.22254679426446	3.25749876911956e-89	3.9308639256403e-87	Dner
ENSMUSG00000039485.8	12912.470946509	7.02028463179484	0.353080116170373	3.90618198351133e-89	4.69221233082972e-87	Tspyl4
ENSMUSG00000022577.17	3742.96966689512	6.33221283063951	0.318569829957556	4.40363985221227e-89	5.2658366685255e-87	Ly6h
ENSMUSG00000039860.19	2294.71550171231	6.11184114636523	0.307814326246932	4.69443495824057e-89	5.58828074961367e-87	Srrm3
ENSMUSG00000029595.9	1598.41694372698	8.80616725753752	0.442558917002687	9.8218941309943e-89	1.16396052107527e-86	Lhx5
ENSMUSG00000038253.6	7661.38481877731	9.84343558021133	0.496181886907586	1.2537568542205e-88	1.47915323153952e-86	Hoxa5
ENSMUSG00000041986.16	2033.97471474045	7.13784092060932	0.361878235998087	9.2993341678371e-88	1.09223779579303e-85	Elmod1
ENSMUSG00000022687.12	4360.25210494774	4.86216065810367	0.246649096390364	1.131860521607e-87	1.32352557542072e-85	Boc
ENSMUSG00000039114.16	921.688772739944	5.12063797159296	0.259730112966742	1.22894291886974e-87	1.43071693907359e-85	Nrn1
ENSMUSG00000033763.14	4620.04904608059	2.61731286653943	0.132837957712589	2.99197155486844e-87	3.46793124037317e-85	Mtss1l
ENSMUSG00000035566.7	2151.24118089883	9.17381995124403	0.465683279236519	3.72204150415444e-87	4.29530090961963e-85	Pcdh17
ENSMUSG00000029123.8	1738.55879168031	7.87541131956275	0.40122944670759	3.80024071122577e-87	4.36647657719841e-85	Stk32b
ENSMUSG00000003575.13	4058.15508680326	3.24527380005066	0.16540218044034	1.13422098545769e-86	1.29757826764893e-84	Crtc1
ENSMUSG00000026360.9	2083.36177739696	7.65012281808373	0.391346969633051	1.14171314321241e-86	1.30051953602044e-84	Rgs2
ENSMUSG00000034917.8	3289.08839080565	-3.62850825679771	0.185084869371601	1.20916244641786e-86	1.37143931208089e-84	Tjp3
ENSMUSG00000053192.9	18445.1088068095	5.09299340872169	0.259721468991924	1.46342420859617e-86	1.65273126327226e-84	Mllt11
ENSMUSG00000061911.15	3371.90384710604	11.0668169189632	0.560392601491577	1.48299349363772e-86	1.66770506622825e-84	Myt1l
ENSMUSG00000027799.12	13018.821904734	5.16409793700692	0.263770520097334	1.89866035785796e-86	2.12609734225052e-84	Nbea
ENSMUSG00000049092.11	2025.86387771141	4.51130193852775	0.230903614442454	2.42516610833454e-86	2.70421370231885e-84	Gpr137c
ENSMUSG00000034648.9	6765.54540643351	5.62030139139523	0.28738169317267	2.64698493598289e-86	2.93915423963109e-84	Lrrn1
ENSMUSG00000047907.11	6602.32201288477	10.2114253781781	0.520296892433931	3.20689761826724e-86	3.54597001497692e-84	Tshz2
ENSMUSG00000032297.11	794.425537430085	6.64830875657733	0.34038363432577	7.45684089721509e-86	8.21091393294597e-84	Celf6
ENSMUSG00000038236.8	2159.94130378098	7.77910217862294	0.39854542340858	8.8901091706342e-86	9.74850269926764e-84	Hoxa7
ENSMUSG00000022054.11	5521.2457565233	7.31305002535735	0.375691202466767	1.2239153540172e-85	1.33654591159556e-83	Nefm
ENSMUSG00000029673.17	16020.2377642674	4.6981177870164	0.241174588817467	1.60640865194065e-85	1.74701898949941e-83	Auts2
ENSMUSG00000025216.9	4090.0028549017	10.6253383898113	0.541708387406881	1.81567372171158e-85	1.96650858375705e-83	Lbx1
ENSMUSG00000028373.16	1181.63136537659	6.8439077087286	0.352623497802123	2.48513860926644e-85	2.68060236845242e-83	Astn2
ENSMUSG00000053199.13	2991.52279564595	7.4032896908874	0.380766577157398	2.9293996231694e-85	3.1469611317682e-83	Arhgap20
ENSMUSG00000022456.16	25120.5779301996	5.48488207900788	0.28327058854506	8.72980895394596e-85	9.3401887136004e-83	Sept3
ENSMUSG00000058153.15	4953.28912575429	8.22472703123944	0.42606358357496	2.40083619821241e-84	2.5583426697645e-82	Sez6l
ENSMUSG00000046442.4	5741.15062901119	5.03897470042762	0.261232335063046	4.87031787619284e-84	5.16899158691358e-82	Ppm1e
ENSMUSG00000016624.15	11432.2078104473	5.38762864699071	0.27969674315095	8.14544921679214e-84	8.61039145808664e-82	Phf21b
ENSMUSG00000031028.14	6765.62437265713	4.34403168250656	0.225398163247451	8.91207660273227e-84	9.38324495539465e-82	Tub
ENSMUSG00000040610.7	983.769838618732	7.33825786626385	0.380748653421749	9.29871905711087e-84	9.75147811596306e-82	Tlx3
ENSMUSG00000086296.2	1292.75014626725	6.55360561865077	0.340501488076949	1.02889992933017e-83	1.07473274436397e-81	RP23-441D9.4
ENSMUSG00000031906.9	4385.02952964903	6.19830067215335	0.322392729305042	1.1967245626122e-83	1.24511181165955e-81	Smpd3
ENSMUSG00000072214.7	1181.89232830783	5.60151121522547	0.291239831627206	1.42204181764384e-83	1.47373722019112e-81	Sept5
ENSMUSG00000017412.15	823.44923396312	7.23305035185002	0.376485705928936	2.72942148448579e-83	2.81759459259789e-81	Cacnb4
ENSMUSG00000054728.16	3196.10550514281	5.24294686294787	0.273186794387215	2.8398587871456e-83	2.92019253571582e-81	Phactr1
ENSMUSG00000063142.15	1952.81044524013	6.26473534925502	0.327138887690194	5.26894084055006e-83	5.39698835632622e-81	Kcnma1
ENSMUSG00000097767.8	48726.5665349358	7.86070512249564	0.410355704549788	5.84333809847017e-83	5.96223536402591e-81	Miat
ENSMUSG00000031398.13	8970.34891343564	3.37207552018236	0.17585188150984	6.2024822705974e-83	6.30434611404144e-81	Plxna3
ENSMUSG00000041141.7	1550.27251001961	8.40039016254728	0.439373478183344	7.35764025160216e-83	7.4498221811912e-81	Pnmal1
ENSMUSG00000066392.11	3750.22362352143	10.9692669937243	0.569625842413367	9.92275617239882e-83	1.00087281438162e-80	Nrxn3
ENSMUSG00000043531.16	1674.91564275562	8.00533829992412	0.417808722677308	2.67032364849265e-82	2.68321836725154e-80	Sorcs1
ENSMUSG00000039578.17	2471.33969546204	7.23321024425157	0.379276545949513	3.4144540381215e-82	3.41794609338776e-80	Ccser1
ENSMUSG00000000416.16	2335.22146715593	6.4061897147272	0.336771044249491	4.75489535479318e-82	4.74179696381582e-80	Cttnbp2
ENSMUSG00000085767.1	824.348254309141	2.49554065428498	0.130786570998779	5.91183137955378e-82	5.87338225065669e-80	RP23-306D20.7
ENSMUSG00000032698.15	1108.137935639	6.3055728895887	0.331511513324563	6.61866460428951e-82	6.5509906178861e-80	Lmo2
ENSMUSG00000052727.6	74093.1575032801	4.83361753499791	0.25366795144091	1.07108899943628e-81	1.05618167866054e-79	Map1b
ENSMUSG00000037887.11	10210.8107354654	5.55546051963112	0.293962455893385	2.30129873101399e-81	2.26083351540917e-79	Dusp8
ENSMUSG00000079157.4	1726.73748462403	10.2516798855601	0.538515655323047	1.49638727456122e-80	1.46463061128998e-78	Fam155a
ENSMUSG00000029245.16	3018.44146383374	10.8856081529009	0.575652384161149	1.73524273237537e-80	1.6921498040031e-78	Epha5
ENSMUSG00000041073.10	4485.96328081457	5.52705384004496	0.293078866160013	1.96422038390666e-80	1.90839897373166e-78	Nacad
ENSMUSG00000025478.15	20479.5066855356	7.35136523324728	0.390401501927598	2.67023462783301e-80	2.58484580621769e-78	Dpysl4
ENSMUSG00000024172.10	1631.47337331657	6.90731948785234	0.367597296402851	3.00928581199464e-80	2.90242321728403e-78	St6gal2
ENSMUSG00000052572.17	2029.94685993818	7.20007795561639	0.38282548347742	3.87859738150397e-80	3.72726156367292e-78	Dlg2
ENSMUSG00000026764.15	42332.775264072	4.66492293829747	0.248020734251904	5.32959962597428e-80	5.10309164187037e-78	Kif5c
ENSMUSG00000022240.10	5008.32075848449	5.33749156864047	0.28391476767977	6.19459417423834e-80	5.90991120009374e-78	Ctnnd2
ENSMUSG00000020256.14	1854.74632361782	5.82661715786881	0.310491149756202	8.63377270424289e-80	8.2073637142096e-78	Aldh1l2
ENSMUSG00000074785.5	2245.97281974594	5.50592537923777	0.293580822199771	1.01016404140179e-79	9.56831724807356e-78	Plxnc1
ENSMUSG00000022883.11	11014.629130278	3.99744466751107	0.213219616298715	1.37216954037795e-79	1.29508301584172e-77	Robo1
ENSMUSG00000039716.12	2667.28283400543	4.27733467659512	0.22809883015992	1.43898930401444e-79	1.35331567036262e-77	Dock3
ENSMUSG00000038530.11	1158.83761123918	6.41942204561249	0.342287340041038	2.20479114064188e-79	2.06617076148025e-77	Rgs4
ENSMUSG00000043099.4	689.988503562593	4.46000182365651	0.238200784320101	2.78809768359591e-79	2.60357093584414e-77	Hic1
ENSMUSG00000032537.15	1526.30359125905	6.38858509288604	0.342129244664796	4.11154812615998e-79	3.82591134964893e-77	Ephb1
ENSMUSG00000095139.2	4514.39620095514	11.9837295695387	0.636735950405865	6.02279681534444e-79	5.58471759435465e-77	Pou3f2
ENSMUSG00000026657.16	11918.2050659218	4.74630499524436	0.254177414944979	7.69828523466074e-79	7.11337705931396e-77	Frmd4a
ENSMUSG00000109460.1	335.148686739208	4.44619060988433	0.238554682646547	1.72262457693641e-78	1.58619511131353e-76	RP23-239H14.1
ENSMUSG00000042532.14	1005.88676183568	7.86038748482797	0.420731149824879	1.84555822123598e-78	1.69349191363206e-76	Golga7b
ENSMUSG00000029121.16	53190.8444445996	5.16189580442163	0.277943936713661	2.37829903210804e-78	2.17478576199028e-76	Crmp1
ENSMUSG00000032131.16	734.230719176572	3.89762138469973	0.2096096933527	3.79533022207943e-78	3.45859281996183e-76	Abcg4
ENSMUSG00000024347.16	2896.23566396499	3.97887302911779	0.214071288316281	3.90479330300902e-78	3.54611589754705e-76	Psd2
ENSMUSG00000037907.16	6446.40807850799	4.3097763641803	0.232284898811408	4.16035555964663e-78	3.76526425941033e-76	Ankrd13b
ENSMUSG00000063626.6	760.33835255767	7.66737320809384	0.411779638277713	4.72126344700292e-78	4.25832181276266e-76	Unc5d
ENSMUSG00000037771.11	1611.19720342382	7.52832062114318	0.406311924735296	4.77485340733985e-78	4.29200853727109e-76	Slc32a1
ENSMUSG00000052852.8	12584.6473406117	5.03347154686039	0.271176185631893	5.22131319993778e-78	4.67741165880528e-76	Reep1
ENSMUSG00000057335.11	17904.0062691061	3.95622571175926	0.212402237727214	6.30061901492869e-78	5.62521819957839e-76	Cep170
ENSMUSG00000041272.11	2482.53138395123	6.603666018905	0.356180451679918	6.90456081222903e-78	6.14366426211368e-76	Tox
ENSMUSG00000026494.12	4901.44568299366	8.4233859017612	0.453689647105074	9.64949598151738e-78	8.557289607502e-76	Kif26b
ENSMUSG00000036972.14	1392.21983485603	8.73568191620862	0.469942071560942	9.77351996416723e-78	8.63828802986781e-76	Zic4
ENSMUSG00000021700.10	12641.5893443167	14.2747059843279	0.755445714931063	1.11837450214051e-77	9.85176098935573e-76	Rab3c
ENSMUSG00000020052.9	2523.38162630718	9.1583604852338	0.492544663350566	1.35313803628763e-77	1.18801923205891e-75	Ascl1
ENSMUSG00000025422.9	6001.86667122288	6.61858208486724	0.358288293808373	2.44904350514996e-77	2.14307525531781e-75	Agap2
ENSMUSG00000054162.15	2589.14389085756	10.1586866018799	0.553590815730999	7.56700982467684e-77	6.59978114312656e-75	Spock3
ENSMUSG00000032024.10	4185.84613605495	3.55973354280319	0.193202720470248	7.94346091319123e-77	6.90532373529292e-75	Clmp
ENSMUSG00000063446.4	1769.02516609753	7.6580198684765	0.417271558041922	1.17629355967629e-76	1.01921016070706e-74	Plppr1
ENSMUSG00000010066.15	7230.55607118825	3.87430507991856	0.210827510961453	1.25105043394722e-76	1.08044149731775e-74	Cacna2d2
ENSMUSG00000043313.6	1196.15005512031	9.07516582981297	0.492845803841115	1.38463329860538e-76	1.19191218834672e-74	Pcdhb19
ENSMUSG00000039728.15	2858.27981212423	10.4546874571184	0.566500285787252	1.81793614274109e-76	1.5598246248123e-74	Slc6a5
ENSMUSG00000031391.18	11489.7416145833	5.47540183314293	0.29861145759792	2.70266445302628e-76	2.3114340938552e-74	L1cam
ENSMUSG00000056812.13	2474.37283120866	5.81134786635817	0.317303767772962	3.24997540651863e-76	2.77055161509896e-74	St8sia3
ENSMUSG00000047747.10	1830.59160470073	6.15430905367525	0.335910552485779	4.30330223273234e-76	3.65669993904879e-74	Rnf150
ENSMUSG00000059742.10	571.796131533505	7.75368195001278	0.420779688789098	5.83125183842993e-76	4.93918244660858e-74	Kcnh7
ENSMUSG00000039546.9	2254.12092034987	9.25449627826718	0.503524487649219	6.14847561982761e-76	5.19123850495796e-74	Ajap1
ENSMUSG00000036006.19	1008.92993179093	5.70390500632448	0.311926342102678	1.17037338202818e-75	9.81887535455835e-74	Fam65b
ENSMUSG00000074415.13	1636.76374953354	5.13253557427709	0.28078244737653	1.16991150087062e-75	9.81887535455835e-74	RP23-442M18.1
ENSMUSG00000047414.6	3200.30314270868	4.6488726062078	0.254387331872666	1.34104535214606e-75	1.12151283294823e-73	Flrt2
ENSMUSG00000027950.7	4357.48697015976	5.08219186529697	0.278594006083529	1.64370165809519e-75	1.37028718354831e-73	Chrnb2
ENSMUSG00000070498.3	710.694102473783	4.8249663981859	0.264342841314921	1.66221227542006e-75	1.3813611258656e-73	Tmem132b
ENSMUSG00000040596.15	7705.41802222378	5.34683000295854	0.293036085954333	1.6915531632517e-75	1.40133778825243e-73	Pogk
ENSMUSG00000044629.5	606.421936364828	4.66356806758357	0.255438537342797	1.89890671016107e-75	1.56820023841958e-73	Cnrip1
ENSMUSG00000020333.17	4026.16696619785	4.53897888730271	0.249041089782877	2.43748169805631e-75	2.00670806338112e-73	Acsl6
ENSMUSG00000018554.13	3987.7357015681	-2.42065500777909	0.132535359192476	2.56540298285539e-75	2.10546287664346e-73	Ybx2
ENSMUSG00000040037.13	2649.63168879436	9.69864031931115	0.533077694495064	2.80332702999239e-75	2.29312741417676e-73	Negr1
ENSMUSG00000043670.4	1945.67644824842	5.0635025541691	0.277915788587285	2.81141742230775e-75	2.29312741417676e-73	Diras1
ENSMUSG00000031517.8	13958.1924634157	8.26267811635049	0.454265026844049	4.73544352974631e-75	3.85057126648017e-73	Gpm6a
ENSMUSG00000029033.16	5545.86575997159	4.26746442407901	0.234804423399474	4.98470698187232e-75	4.04082366288159e-73	Acap3
ENSMUSG00000044533.15	127598.750657687	-2.37095872323103	0.130003207341963	5.89776781884924e-75	4.76637034093972e-73	Rps2
ENSMUSG00000056854.4	1245.85917817284	7.19319251661243	0.395437088780882	7.07821655845217e-75	5.70292771311633e-73	Pou3f4
ENSMUSG00000044674.6	2112.77661225003	3.88043240818584	0.213561934561132	7.64360879762126e-75	6.13974619132939e-73	Fzd1
ENSMUSG00000051251.3	1382.86269448727	9.00770358047994	0.495408888946256	8.0282850841634e-75	6.42919666421777e-73	Nhlh1
ENSMUSG00000043391.10	4481.92344604376	6.88131306788197	0.379340872737813	1.03725934565257e-74	8.28146608083394e-73	RP23-245B21.4
ENSMUSG00000040952.16	75978.9929346704	-2.05461128714361	0.112893447213255	1.07382358412801e-74	8.54757104149124e-73	Rps19
ENSMUSG00000039375.16	516.55032802912	4.63688889758862	0.255854983013002	1.30825837407599e-74	1.0382385601113e-72	Wdr17
ENSMUSG00000025856.15	3078.16942329478	-2.54540925057846	0.140121057804725	1.50357003915118e-74	1.18966603067809e-72	Pdgfa
ENSMUSG00000048347.5	537.620112550496	7.10040667381903	0.391287831704089	2.2218825679666e-74	1.75276688428816e-72	Pcdhb18
ENSMUSG00000020037.15	1758.03332702832	8.8486305199986	0.486234946088692	2.68544460123419e-74	2.11215013323857e-72	Rfx4
ENSMUSG00000056947.5	3096.56450060284	11.4725053545816	0.623610130334821	3.33475439230237e-74	2.61506095920993e-72	Mab21l1
ENSMUSG00000068740.13	11179.9447116642	3.72632387707925	0.205988549719847	4.25100756640042e-74	3.32370937743384e-72	Celsr2
ENSMUSG00000046387.5	1622.93398134096	9.29034822277353	0.510604488697335	1.03399775679515e-73	8.06060729168892e-72	Pcdhb17
ENSMUSG00000073591.4	1076.67190028183	6.01204493573066	0.334100510818946	1.85649394084736e-73	1.44298721690509e-71	Pcdhb22
ENSMUSG00000055022.14	2963.85972037584	6.18663703615347	0.343948281984391	1.9380949154061e-73	1.50199514162572e-71	Cntn1
ENSMUSG00000060036.14	130660.328229937	-1.89601705821224	0.104862346978081	2.3442185870555e-73	1.81142294152385e-71	Rpl3
ENSMUSG00000046157.13	3714.23839897551	4.70320096153569	0.261673855329157	2.35955193281393e-73	1.81795565389136e-71	Tmem229b
ENSMUSG00000024565.8	3346.60373462093	6.54955603715489	0.365111135443585	4.13544195115128e-73	3.17695710590334e-71	Sall3
ENSMUSG00000056158.14	2586.72425006582	10.0950421866725	0.561880088730742	6.03524272758678e-73	4.62299592933148e-71	Car10
ENSMUSG00000032118.16	12974.7498823522	6.937654687251	0.388335565428812	1.44065501962302e-72	1.10035231802247e-70	Fez1
ENSMUSG00000030351.5	558.592122891036	6.9804248280922	0.391576737547507	3.37127675415342e-72	2.56751385538941e-70	Tspan11
ENSMUSG00000075012.4	2189.1972307053	3.34041036648576	0.187268492074195	3.67584669686119e-72	2.79142530626295e-70	Fjx1
ENSMUSG00000030519.14	5052.79228192256	6.20259105649158	0.349606558506811	5.16886926293561e-72	3.91397444159311e-70	Apba2
ENSMUSG00000035770.8	12356.6035653073	2.31606902420086	0.129798099674366	6.04523505941665e-72	4.56449791186297e-70	Dync1li2
ENSMUSG00000025790.14	1992.45236824267	3.97987309852686	0.223612182193983	6.26855411680746e-72	4.71963189871427e-70	Slco3a1
ENSMUSG00000060988.12	1226.62923779337	7.10313444051623	0.400215650725295	7.26390602460179e-72	5.45350126454976e-70	Galnt13
ENSMUSG00000029546.12	2288.24335490958	9.06449824159894	0.510374210564564	8.79175580097555e-72	6.58186205530824e-70	Uncx
ENSMUSG00000043885.14	3696.19762943524	4.18268969718754	0.235462954857915	1.34815249786149e-71	1.00643011471711e-69	Slc36a4
ENSMUSG00000024176.10	484.940108219404	4.9225362130598	0.277163758236384	1.38003063970092e-71	1.02732590747539e-69	Sox8
ENSMUSG00000021913.8	12679.4324411868	-2.4081218882913	0.135412026512594	1.60550319883094e-71	1.19181553470521e-69	Ogdhl
ENSMUSG00000053166.14	1080.2054823335	6.81690191570241	0.383813760655064	1.62666332929726e-71	1.20414094687223e-69	Cdh22
ENSMUSG00000024500.18	1856.83017643126	9.63901537327438	0.539984414039429	1.63867903565768e-71	1.20964723115435e-69	Ppp2r2b
ENSMUSG00000047904.6	419.116622043623	4.33638494888465	0.244667846218138	1.86977220518745e-71	1.37639192385763e-69	Sstr2
ENSMUSG00000045498.1	696.27434791642	8.11493685815384	0.456013501897344	2.40565171560641e-71	1.7659488302314e-69	Pcdhb3
ENSMUSG00000017740.17	3039.92086964687	4.54154410855095	0.256417229397478	2.76826193699893e-71	2.02650576756429e-69	Slc12a5
ENSMUSG00000020658.10	7530.76383093909	3.9087203967363	0.220751605482616	3.14909606245313e-71	2.29892711719472e-69	Efr3b
ENSMUSG00000026787.3	3630.61808401536	8.52215509078999	0.483000231733887	3.81249130473234e-71	2.77555668623035e-69	Gad2
ENSMUSG00000078653.4	987.665959506199	-4.1846972964978	0.236595304991921	6.28342936838534e-71	4.56187329445932e-69	Cntd1
ENSMUSG00000055670.14	4352.69055286036	2.4998718255474	0.141316893338849	7.90608776907545e-71	5.72422414995498e-69	Zzef1
ENSMUSG00000051703.14	1208.80426163569	4.70014989415017	0.266416941273541	1.00228853851529e-70	7.23701617686979e-69	Tmem198
ENSMUSG00000090071.4	1831.47402813248	6.24877068359423	0.354616825629293	1.26582322486175e-70	9.11496195188598e-69	Cdk5r2
